ClassParamID	Id	Cost	Desc	TrueDesc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	LuaScriptFun	TimeLimit	Announce	FriendMsg	KinOrTongMsg
267	6		新年转转包	新年转转包	1500	乐				18	1	1563	1													
268	1		新	新	600	蒙塵的寶石*1				18	1	1317	1													
268	2		新	新	3000	百步穿楊弓x3				18	1	263	1			3										
268	3		新	新	3000	Ngọc Như Ý*3				18	1	475	1			3										
268	4		新	新	300	寶石合成符2級*1				18	1	1477	2													
268	5		新	新	3100	3000綁金			3000																	
268	6		新	新	100	集字遊戲:新				18	1	1564	1													
269	1		年	年	600	蒙塵的寶石*1				18	1	1317	1													
269	2		年	年	300	寶石合成符2級*1				18	1	1477	2													
269	3		年	年	2500	精氣散(回1500)x1				18	1	89	3													
269	4		年	年	2500	活氣散(回1500)x1				18	1	90	3													
269	5		年	年	4000	100萬綁定銀兩	1000000																			
269	6		年	年	100	集字遊戲:年				18	1	1565	1													
270	1		快	快	3000	Rương Hồn Thạch(100個)x5				18	1	244	1			5										
270	2		快	快	300	寶石合成符3級*1				18	1	1477	3													
270	3		快	快	3000	3000綁金			3000																	
270	4		快	快	600	蒙塵的寶石*1				18	1	1317	1													
270	5		快	快	3000	100萬綁定銀兩	1000000																			
270	6		快	快	100	集字遊戲:快				18	1	1566	1													
271	1		乐	乐	5000	聖誕糖果x5				18	1	271	1			5										
271	2		乐	乐	600	蒙塵的寶石*1				18	1	1317	1													
271	3		乐	乐	300	寶石合成符3級*1				18	1	1477	3													
271	4		乐	乐	3000	10000綁金			10000																	
271	5		乐	乐	1000	Lệnh bài Uy danh*1				18	1	236	1													
271	6		乐	乐	100	集字遊戲:樂				18	1	1567	1													
272	1		装满礼物的袜子	装满礼物的袜子	6200	300绑金			300																	
272	2		装满礼物的袜子	装满礼物的袜子	2000	400绑金			400																1	1
272	3		装满礼物的袜子	装满礼物的袜子	700	800绑金			800																1	1
272	4		装满礼物的袜子	装满礼物的袜子	600	30000 bạc khóa	30000																		1	1
272	5		装满礼物的袜子	装满礼物的袜子	500	Huyền tinh-Lv6 (khóa)				18	1	114	6											1	1	1
273	1		装满礼物的袜子	装满礼物的袜子	6200	900绑金			900																	
273	2		装满礼物的袜子	装满礼物的袜子	2000	1000绑金			1000																1	1
273	3		装满礼物的袜子	装满礼物的袜子	700	2000绑金			2000																1	1
273	4		装满礼物的袜子	装满礼物的袜子	940	80000 bạc khóa	80000																		1	1
273	5		装满礼物的袜子	装满礼物的袜子	160	Huyền tinh-Lv7 (khóa)				18	1	114	7											1	1	1
274	1		装满礼物的袜子	装满礼物的袜子	6400	1500绑金			1500																	
274	2		装满礼物的袜子	装满礼物的袜子	2000	1800绑金			1800																1	1
274	3		装满礼物的袜子	装满礼物的袜子	700	2100绑金			2100																1	1
274	4		装满礼物的袜子	装满礼物的袜子	800	100000 bạc khóa	100000																		1	1
274	5		装满礼物的袜子	装满礼物的袜子	100	Huyền tinh-Lv8 (khóa)				18	1	114	8											1	1	1
275	1		冰雪之心	冰雪之心	6650	Huyền tinh-Lv5 (khóa)				18	1	114	5													
275	2		冰雪之心	冰雪之心	1800	Huyền tinh-Lv6 (khóa)				18	1	114	6												1	1
275	3		冰雪之心	冰雪之心	600	Huyền tinh-Lv7 (khóa)				18	1	114	7												1	1
275	4		冰雪之心	冰雪之心	750	80000 bạc khóa	80000																	1	1	1
275	5		冰雪之心	冰雪之心	200	1000绑金			1000															1	1	1
276	1		冰雪之心	冰雪之心	8288	Huyền tinh-Lv6 (khóa)				18	1	114	6													
276	2		冰雪之心	冰雪之心	744	Huyền tinh-Lv7 (khóa)				18	1	114	7												1	1
276	3		冰雪之心	冰雪之心	68	Huyền tinh-Lv8 (khóa)				18	1	114	8												1	1
276	4		冰雪之心	冰雪之心	800	100000 bạc khóa	100000																	1	1	1
276	5		冰雪之心	冰雪之心	100	2000绑金			2000															1	1	1
277	1		冰雪之心	冰雪之心	5800	Huyền tinh-Lv6 (khóa)				18	1	114	6													
277	2		冰雪之心	冰雪之心	2920	Huyền tinh-Lv7 (khóa)				18	1	114	7												1	1
277	3		冰雪之心	冰雪之心	380	Huyền tinh-Lv8 (khóa)				18	1	114	8												1	1
277	4		冰雪之心	冰雪之心	850	150000 bạc khóa	150000																	1	1	1
277	5		冰雪之心	冰雪之心	50	5000绑金			5000															1	1	1
278	1		雪人的报恩	雪人的报恩	639115	15000 bạc khóa	15000																			
278	2		雪人的报恩	雪人的报恩	260000	28000 bạc khóa	28000																		1	1
278	3		雪人的报恩	雪人的报恩	100000	40000 bạc khóa	40000																		1	1
278	4		雪人的报恩	雪人的报恩	500	100000 bạc khóa	100000																	1	1	1
278	5		雪人的报恩	雪人的报恩	200	5000绑金			5000																	
278	6		雪人的报恩	雪人的报恩	100	8000绑金			8000															1	1	1
278	7		雪人的报恩	雪人的报恩	75	Huyền tinh-Lv8（不绑定）				18	1	1	8											1	1	1
278	8		雪人的报恩	雪人的报恩	10	Huyền tinh-Lv9（不绑定）				18	1	1	9											1	1	1
279	1		雪人的报恩	雪人的报恩	669115	30000 bạc khóa	30000																			
279	2		雪人的报恩	雪人的报恩	250000	40000 bạc khóa	40000																		1	1
279	3		雪人的报恩	雪人的报恩	80000	60000 bạc khóa	60000																		1	1
279	4		雪人的报恩	雪人的报恩	500	200000 bạc khóa	200000																	1	1	1
279	5		雪人的报恩	雪人的报恩	200	8000绑金			8000																	
279	6		雪人的报恩	雪人的报恩	100	10000绑金			10000															1	1	1
279	7		雪人的报恩	雪人的报恩	75	Huyền tinh-Lv9（不绑定）				18	1	1	9											1	1	1
279	8		雪人的报恩	雪人的报恩	10	Huyền tinh-Lv10（不绑定）				18	1	1	10											1	1	1
280	1		雪人的报恩	雪人的报恩	789115	60000 bạc khóa	60000																			
280	2		雪人的报恩	雪人的报恩	150000	75000 bạc khóa	75000																		1	1
280	3		雪人的报恩	雪人的报恩	60000	90000 bạc khóa	90000																		1	1
280	4		雪人的报恩	雪人的报恩	500	500000 bạc khóa	500000																	1	1	1
280	5		雪人的报恩	雪人的报恩	200	10000绑金			10000																	
280	6		雪人的报恩	雪人的报恩	100	20000绑金			20000															1	1	1
280	7		雪人的报恩	雪人的报恩	75	Huyền tinh-Lv10（不绑定）				18	1	1	10											1	1	1
280	8		雪人的报恩	雪人的报恩	10	1Huyền tinh-Lv1（不绑定）				18	1	1	11											1	1	1
281	1		雪城祝福	雪城祝福	1800	海量经验												60								
281	2		雪城祝福	雪城祝福	800	海量经验												90							1	1
281	3		雪城祝福	雪城祝福	400	海量经验												120						1	1	1
281	4		雪城祝福	雪城祝福	2000	10000 bạc khóa	10000																			
281	5		雪城祝福	雪城祝福	1000	20000 bạc khóa	20000																		1	1
281	6		雪城祝福	雪城祝福	500	40000 bạc khóa	40000																	1	1	1
281	7		雪城祝福	雪城祝福	2000	100绑金			100																	
281	8		雪城祝福	雪城祝福	1000	200绑金			200																1	1
281	9		雪城祝福	雪城祝福	500	400绑金			400															1	1	1
282	1		雪城祝福	雪城祝福	1800	海量经验												60								
282	2		雪城祝福	雪城祝福	800	海量经验												90							1	1
282	3		雪城祝福	雪城祝福	400	海量经验												120						1	1	1
282	4		雪城祝福	雪城祝福	2000	28000 bạc khóa	28000																			
282	5		雪城祝福	雪城祝福	1000	58000 bạc khóa	58000																		1	1
282	6		雪城祝福	雪城祝福	500	100000 bạc khóa	100000																	1	1	1
282	7		雪城祝福	雪城祝福	2000	280绑金			280																	
282	8		雪城祝福	雪城祝福	1000	580绑金			580																1	1
282	9		雪城祝福	雪城祝福	500	1000绑金			1000															1	1	1
283	1		雪城祝福	雪城祝福	1800	海量经验												60								
283	2		雪城祝福	雪城祝福	800	海量经验												90							1	1
283	3		雪城祝福	雪城祝福	400	海量经验												120						1	1	1
283	4		雪城祝福	雪城祝福	2300	60000 bạc khóa	60000																			
283	5		雪城祝福	雪城祝福	900	80000 bạc khóa	80000																		1	1
283	6		雪城祝福	雪城祝福	300	200000 bạc khóa	200000																	1	1	1
283	7		雪城祝福	雪城祝福	2300	600绑金			600																	
283	8		雪城祝福	雪城祝福	900	800绑金			800																1	1
283	9		雪城祝福	雪城祝福	300	2000绑金			2000															1	1	1
284	1		福禄青铜宝箱	福禄青铜宝箱	2000	Huyền tinh-Lv4 (khóa)				18	1	114	4													
284	2		福禄青铜宝箱	福禄青铜宝箱	2500	Huyền tinh-Lv5 (khóa)				18	1	114	5													
284	3		福禄青铜宝箱	福禄青铜宝箱	833	Huyền tinh-Lv6 (khóa)				18	1	114	6													
284	4		福禄青铜宝箱	福禄青铜宝箱	3889	4000 bạc khóa	4000																			
284	5		福禄青铜宝箱	福禄青铜宝箱	778	16000 bạc khóa	16000																			
285	1		福禄白银宝箱	福禄白银宝箱	4500	Huyền tinh-Lv5 (khóa)				18	1	114	5													
285	2		福禄白银宝箱	福禄白银宝箱	1125	Huyền tinh-Lv6 (khóa)				18	1	114	6													
285	3		福禄白银宝箱	福禄白银宝箱	281	Huyền tinh-Lv7 (khóa)				18	1	114	7												1	
285	4		福禄白银宝箱	福禄白银宝箱	3411	8000 bạc khóa	8000																			
285	5		福禄白银宝箱	福禄白银宝箱	683	32000 bạc khóa	32000																			
286	1		福禄黄金宝箱	福禄黄金宝箱	3000	Huyền tinh-Lv6 (khóa)				18	1	114	6													
286	2		福禄黄金宝箱	福禄黄金宝箱	750	Huyền tinh-Lv7 (khóa)				18	1	114	7													
286	3		福禄黄金宝箱	福禄黄金宝箱	5208	12000 bạc khóa	12000																			
286	4		福禄黄金宝箱	福禄黄金宝箱	1042	48000 bạc khóa	48000																			
287	1		好友的馈赠	好友的馈赠	50	98绑金			98																	
287	2		好友的馈赠	好友的馈赠	30	158绑金			158																	
287	3		好友的馈赠	好友的馈赠	20	188绑金			188																1	1
288	1		好友的馈赠	好友的馈赠	60	40绑金			40																	
288	2		好友的馈赠	好友的馈赠	25	50绑金			50																	
288	3		好友的馈赠	好友的馈赠	15	80绑金			80																1	1
289	1		五福临门	五福临门	31	Huyền tinh-Lv6 (khóa)				18	1	114	6													
289	2		五福临门	五福临门	59	Huyền tinh-Lv7 (khóa)				18	1	114	7													
289	3		五福临门	五福临门	10	Huyền tinh-Lv8 (khóa)				18	1	114	8											1	1	1
290	1		五福临门	五福临门	20	Huyền tinh-Lv5 (khóa)				18	1	114	5													
290	2		五福临门	五福临门	60	Huyền tinh-Lv6 (khóa)				18	1	114	6													
290	3		五福临门	五福临门	20	Huyền tinh-Lv7 (khóa)				18	1	114	7												1	1
291	1		祈愿树之果	祈愿树之果	6984	580绑金			580																	
291	2		祈愿树之果	祈愿树之果	2000	680绑金			680																	
291	3		祈愿树之果	祈愿树之果	1000	880绑金			880															1	1	1
291	4		祈愿树之果	祈愿树之果	16	白玉（不绑定）				18	1	916	1											1	1	1
292	1		祈愿树之果	祈愿树之果	6484	180绑金			180																	
292	2		祈愿树之果	祈愿树之果	2500	280绑金			280																	
292	3		祈愿树之果	祈愿树之果	1000	480绑金			480																1	1
292	4		祈愿树之果	祈愿树之果	16	白玉（不绑定）				18	1	916	1											1	1	1
293	1		灯笼精灵的祝福	灯笼精灵的祝福	535	480绑金			480																	
293	2		灯笼精灵的祝福	灯笼精灵的祝福	315	580绑金			580																	
293	3		灯笼精灵的祝福	灯笼精灵的祝福	150	680绑金			680																1	1
294	1		灯笼精灵的祝福	灯笼精灵的祝福	600	180绑金			180																	
294	2		灯笼精灵的祝福	灯笼精灵的祝福	350	200绑金			200																	
294	3		灯笼精灵的祝福	灯笼精灵的祝福	50	480绑金			480																1	1
295	1		金银满堂	金银满堂	620	Huyền tinh-Lv6 (khóa)				18	1	114	6													
295	2		金银满堂	金银满堂	155	Huyền tinh-Lv7 (khóa)				18	1	114	7													
295	3		金银满堂	金银满堂	40	Huyền tinh-Lv8 (khóa)				18	1	114	8											1	1	1
295	4		金银满堂	金银满堂	150	60000 bạc khóa	60000																			
295	5		金银满堂	金银满堂	25	200000 bạc khóa	200000																	1	1	1
295	6		金银满堂	金银满堂	10	800000 bạc khóa	800000																	1	1	1
296	1		金银满堂	金银满堂	485	Huyền tinh-Lv5 (khóa)				18	1	114	5													
296	2		金银满堂	金银满堂	220	Huyền tinh-Lv6 (khóa)				18	1	114	6													
296	3		金银满堂	金银满堂	80	Huyền tinh-Lv7 (khóa)				18	1	114	7												1	1
296	4		金银满堂	金银满堂	180	20000 bạc khóa	20000																			
296	5		金银满堂	金银满堂	25	60000 bạc khóa	60000																			
296	6		金银满堂	金银满堂	10	220000 bạc khóa	220000																	1	1	1
297	1		新春福袋	新春福袋	675	10福币				18	1	1607	1			10										
297	2		新春福袋	新春福袋	300	18福币				18	1	1607	1			18										
297	3		新春福袋	新春福袋	25	58福币				18	1	1607	1			58										
298	1		新春福袋	新春福袋	675	10福币				18	1	1608	1			10										
298	2		新春福袋	新春福袋	300	18福币				18	1	1608	1			18										
298	3		新春福袋	新春福袋	25	58福币				18	1	1608	1			58										
299	1		吉祥玄晶包	吉祥玄晶包	8645	Huyền tinh-Lv7 (khóa)				18	1	114	7													
299	2		吉祥玄晶包	吉祥玄晶包	1230	Huyền tinh-Lv8 (khóa)				18	1	114	8											1	1	1
299	3		吉祥玄晶包	吉祥玄晶包	100	Huyền tinh-Lv9 (khóa)				18	1	114	9											1	1	1
299	4		吉祥玄晶包	吉祥玄晶包	25	Huyền tinh-Lv10 (khóa)				18	1	114	10											1	1	1
300	1		吉祥玄晶包	吉祥玄晶包	7850	Huyền tinh-Lv6 (khóa)				18	1	114	6													
300	2		吉祥玄晶包	吉祥玄晶包	1700	Huyền tinh-Lv7 (khóa)				18	1	114	7												1	1
300	3		吉祥玄晶包	吉祥玄晶包	400	Huyền tinh-Lv8 (khóa)				18	1	114	8											1	1	1
300	4		吉祥玄晶包	吉祥玄晶包	50	Huyền tinh-Lv9 (khóa)				18	1	114	9											1	1	1
301	1		富贵绑金包	富贵绑金包	7500	980绑金			980																	
301	2		富贵绑金包	富贵绑金包	2000	1280绑金			1280																1	1
301	3		富贵绑金包	富贵绑金包	400	5800绑金			5800															1	1	1
301	4		富贵绑金包	富贵绑金包	100	10000绑金			10000															1	1	1
302	1		富贵绑金包	富贵绑金包	7800	380绑金			380																	
302	2		富贵绑金包	富贵绑金包	1600	580绑金			580																1	1
302	3		富贵绑金包	富贵绑金包	500	1800绑金			1800															1	1	1
302	4		富贵绑金包	富贵绑金包	100	2800绑金			2800															1	1	1
303	1		如意绑银包	如意绑银包	7500	50000 bạc khóa	50000																			
303	2		如意绑银包	如意绑银包	1600	80000 bạc khóa	80000																			
303	3		如意绑银包	如意绑银包	800	100000 bạc khóa	100000																		1	1
303	4		如意绑银包	如意绑银包	100	1000000 bạc khóa	1000000																	1	1	1
304	1		如意绑银包	如意绑银包	7300	20000 bạc khóa	20000																			
304	2		如意绑银包	如意绑银包	1800	30000 bạc khóa	30000																			
304	3		如意绑银包	如意绑银包	800	40000 bạc khóa	40000																		1	1
304	4		如意绑银包	如意绑银包	100	300000 bạc khóa	300000																	1	1	1
