Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	SuiteID	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
Tiêu Dao Chiến Thần Băng Tinh Hương Nang	Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ thổ	7	1	4	11	90	10	1	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			3	160000	99333333	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Đằng Vân Bội	Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ kim	7	1	4	11	91	10	5	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			2	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Băng Tinh Hương Nang	Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ kim	7	1	4	11	92	10	5	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			2	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Đằng Vân Bội	Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ mộc	7	1	4	11	93	10	5	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			5	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Băng Tinh Hương Nang	Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ mộc	7	1	4	11	94	10	5	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			5	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_cold_resist	10	state_weak_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Đằng Vân Bội	Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ thủy	7	1	4	11	95	10	5	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			4	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Băng Tinh Hương Nang	Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ thủy	7	1	4	11	96	10	5	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			4	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Đằng Vân Bội	Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ hỏa	7	1	4	11	97	10	5	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			1	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Băng Tinh Hương Nang	Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ hỏa	7	1	4	11	98	10	5	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			1	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_poison_resist	10	state_burn_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Đằng Vân Bội	Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ thổ	7	1	4	11	99	10	5	\image\item\equip\pendant\m_112_s.spr	\image\item\equip\pendant\m_112.spr	30			3	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	0									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Thủy Hoàng Chiến Thần Băng Tinh Hương Nang	Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ thổ	7	1	4	11	100	10	5	\image\item\equip\pendant\f_212_s.spr	\image\item\equip\pendant\f_212.spr	30			3	160000	99333333	70000	2	1	1	suite			adddefense_v	90	90	-1	-1	0	0	active_suit	1	1	1	1																																																											5	114	8	1									4	allskill_v	1	1	4	4			8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	50	50														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	467	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			5	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	ignoredefenseenhance_v	10	damage_cold_resist	10	state_weak_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	468	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			5	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_cold_resist	10	state_weak_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	469	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			3	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	ignoredefenseenhance_v	10	damage_fire_resist	10	state_stun_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	470	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			3	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_fire_resist	10	state_stun_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	471	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			1	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	ignoredefenseenhance_v	10	damage_poison_resist	10	state_burn_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	472	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			1	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_poison_resist	10	state_burn_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	473	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			2	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	ignoredefenseenhance_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	474	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			2	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_light_resist	10	state_hurt_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	475	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			4	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	ignoredefenseenhance_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Hải Dương Tâm	Mỹ Nữ Hoàng Kim_Hạng liên	7	1	4	5	476	10	4	\image\item\equip\necklace\n_113_s.spr	\image\item\equip\necklace\n_113.spr	30			4	180000	200000000		1	1	1	suite			adddefense_v	75	75	-1	-1	0	0	lucky_v	15	15					subexplose	15	15					expenhance_p	20	20																																															5	108											4	returnskill_p	33	33					8	adddefense_v	120	120					10	manamax_v	200	200					12	lifereplenish_p	15	15					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	99	99					lifemax_v	10	manamax_v	10	staminareplenish_v	10	damage_physics_resist	10	state_slowall_resisttime	10	deadlystrikeenhance_r	10					15	damage_all_resist	43	43														16
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Xanh_Bì Giáp Nam Hệ Thổ	3	1	4	3	243	10	3	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20			4	22000	1500000	70000	1	1	1	suite	10		damage_series_resist	70	70	-1	-1	0	0																																																																5	97	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	7	manamax_v	7	meleedamagereturn_p	6	damage_physics_resist	7									15	damage_physics_resist	80	80														
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Xanh_Bì Giáp Nữ Hệ Thổ	3	1	4	3	244	10	3	\image\item\equip\armor\f_jiayi_710_s.spr	\image\item\equip\armor\f_jiayi_710.spr	21			4	22000	1500000	70000	1	1	1	suite		10	damage_series_resist	70	70	-1	-1	0	0																																																																5	97	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	7	manamax_v	7	meleedamagereturn_p	6	damage_physics_resist	7									15	damage_physics_resist	80	80														
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Tím_Bì Giáp Nam Hệ Thổ	4	1	4	3	251	10	3	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20			4	50000	1500000	70000	1	1	1	suite	10		damage_series_resist	70	70	-1	-1	0	0																																																																5	97	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	8	manamax_v	8	meleedamagereturn_p	7	damage_physics_resist	8	state_slowall_resisttime	7							15	damage_physics_resist	80	80														
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Tím_Bì Giáp Nữ Hệ Thổ	4	1	4	3	252	10	3	\image\item\equip\armor\f_jiayi_710_s.spr	\image\item\equip\armor\f_jiayi_710.spr	21			4	50000	1500000	70000	1	1	1	suite		10	damage_series_resist	70	70	-1	-1	0	0																																																																5	97	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	8	manamax_v	8	meleedamagereturn_p	7	damage_physics_resist	8	state_slowall_resisttime	7							15	damage_physics_resist	80	80														
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Cam_Bì Giáp Nam Hệ Thổ	5	1	4	3	247	10	3	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20			4	90000	1500000	70000	1	1	1	suite	10		damage_series_resist	70	70	-1	-1	0	0																																																																5	97	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	9	manamax_v	9	meleedamagereturn_p	8	damage_physics_resist	9	state_slowall_resisttime	8							15	damage_physics_resist	80	80														1
Vũ Uy Trục Nhật Y	Bộ Liên Đấu Cam_Bì Giáp Nữ Hệ Thổ	5	1	4	3	248	10	3	\image\item\equip\armor\f_jiayi_710_s.spr	\image\item\equip\armor\f_jiayi_710.spr	21			4	90000	1500000	70000	1	1	1	suite		10	damage_series_resist	70	70	-1	-1	0	0																																																																5	97	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	9	manamax_v	9	meleedamagereturn_p	8	damage_physics_resist	9	state_slowall_resisttime	8							15	damage_physics_resist	80	80														1
Thủy Hoàng Long Lân Y	Bộ Thủy Hoàng Xanh_Bì Giáp Nam Hệ Thổ	3	1	4	3	254	10	5	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20			4	22000	6000000	70000	2	1	1	suite	10		damage_series_resist	90	90	-1	-1	0	0	active_suit	3	3	1	1																																																											5	97	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	8	manamax_v	8	meleedamagereturn_p	7	damage_physics_resist	8									15	damage_physics_resist	80	80														
Thủy Hoàng Long Lân Y	Bộ Thủy Hoàng Xanh_Bì Giáp Nữ Hệ Thổ	3	1	4	3	255	10	5	\image\item\equip\armor\f_jiayi_710_s.spr	\image\item\equip\armor\f_jiayi_710.spr	21			4	22000	6000000	70000	2	1	1	suite		10	damage_series_resist	90	90	-1	-1	0	0	active_suit	3	3	1	1																																																											5	97	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	8	manamax_v	8	meleedamagereturn_p	7	damage_physics_resist	8									15	damage_physics_resist	80	80														
Thủy Hoàng Long Lân Y	Bộ Thủy Hoàng Tím_Bì Giáp Nam Hệ Thổ	4	1	4	3	258	10	5	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20			4	50000	6000000	70000	2	1	1	suite	10		damage_series_resist	90	90	-1	-1	0	0	active_suit	3	3	1	1																																																											5	97	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	9	manamax_v	9	meleedamagereturn_p	8	damage_physics_resist	9	state_slowall_resisttime	8							15	damage_physics_resist	80	80														
Thủy Hoàng Long Lân Y	Bộ Thủy Hoàng Tím_Bì Giáp Nữ Hệ Thổ	4	1	4	3	259	10	5	\image\item\equip\armor\f_jiayi_710_s.spr	\image\item\equip\armor\f_jiayi_710.spr	21			4	50000	6000000	70000	2	1	1	suite		10	damage_series_resist	90	90	-1	-1	0	0	active_suit	3	3	1	1																																																											5	97	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	9	manamax_v	9	meleedamagereturn_p	8	damage_physics_resist	9	state_slowall_resisttime	8							15	damage_physics_resist	80	80														
Thủy Hoàng Long Lân Y	Bộ Thủy Hoàng Cam_Bì Giáp Nam Hệ Thổ	5	1	4	3	262	10	5	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20			4	90000	6000000	70000	2	1	1	suite	10		damage_series_resist	90	90	-1	-1	0	0	active_suit	3	3	1	1																																																											5	97	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_hurt_resisttime	200	200					14	state_hurt_resistrate	150	150					16	damage_physics_resist	175	175					lifemax_v	10	manamax_v	10	meleedamagereturn_p	9	damage_physics_resist	10	state_slowall_resisttime	9							15	damage_physics_resist	80	80														1
