Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
Bảo Ngọc	Bảo Ngọc_6 kỹ năng	6729		0	5	1				enemy178	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
Đường Khuyết	Đường Khuyết_Mặt nạ khuyến mãi tháng 9	6730		3	6	2				enemy015	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
Ngưu Thúy Hoa	Ngưu Thúy Hoa_Mặt nạ khuyến mãi tháng 9	6731		3	6	2				enemy140	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
Chung Chí Minh	Chung Chí Minh_Mặt nạ khuyến mãi tháng 10	6732		3	6	2				enemy053	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
Điệp Phiêu Phiêu	Điệp Phiêu Phiêu_Mặt nạ khuyến mãi tháng 10	6733		3	6	2				enemy023	0	0	0	0	0	24	26	20	10	20	27			sk	pp	sc	6	6	400	700	540		18		1			
Tiệc chè trôi nước	Hoạt động xuân 2011_Tiệc chè trôi nước	6734		3	6	2				passerby349	0	0	0	0	0	24	26	20	10	20	27	table2011		sk	pp	sc	6	6	400	700	540		18		1			
Hỏa Bồng xuân	Hỏa Bồng Xuân_Địa ngục Tiêu Dao Cốc	6735	<color=gold>Hồng Liên Sứ Giả<color>	0	5	8				passerby091	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4145_2	hellxoyo6735	\setting\boss\hellxoyo\huopengchun.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
Phong Tuyết Tình	Phong Tuyết Tình_Địa ngục Tiêu Dao Cốc	6736	<color=gold>Hàn Băng Nữ<color>	0	5	8				enemy058	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4132_2	hellxoyo6736	\setting\boss\hellxoyo\fengxueqing.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
Mộ Dung Tố	Mộ Dung Tố_Địa ngục Tiêu Dao Cốc	6737	<color=gold>Thất Tâm Hải Đường<color>	0	5	8				enemy218	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4127_3	hellxoyo6737	\setting\boss\hellxoyo\murongsu.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
Tạ Vô Kỵ	Tạ Vô Kỵ_Địa ngục Tiêu Dao Cốc	6738	<color=gold>Kim Mao Sư Vương<color>	0	5	8				enemy220	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	npc4548_2	hellxoyo6738	\setting\boss\hellxoyo\xiewuji.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv6_boss.txt	9		1	3		
Diệp Toàn	Diệp Toàn_Địa ngục Tiêu Dao Cốc_LV1	6739	<color=gold>Cừu Sát Thiên Sứ<color>	0	5	1				boss018a	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yexuan	\setting\boss\hellxoyo\yexuan.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
Diệp Tịnh	Diệp Tịnh_Địa ngục Tiêu Dao Cốc_LV1	6740	<color=gold>Tiêu Dao Tứ Tiên-Mị<color>	0	5	1				boss018	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yejing	\setting\boss\hellxoyo\yejing.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
Diệp Toàn phẫn nộ	Diệp Toàn_Địa ngục Tiêu Dao Cốc_LV2	6741	<color=gold>Cừu Sát Thiên Sứ<color>	0	5	1				boss018a	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yexuan	\setting\boss\hellxoyo\yexuan2.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
Diệp Tịnh phát cuồng	Diệp Tịnh_Địa ngục Tiêu Dao Cốc_LV2	6742	<color=gold>Tiêu Dao Tứ Tiên-Mị<color>	0	5	1				boss018	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_yejing	\setting\boss\hellxoyo\yejing2.ini	15	15	400	900	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
Bạch Thu Lâm	Bạch Thu Lâm_Địa ngục Tiêu Dao Cốc_Vị trí	6743	<color=gold>Thủ Lĩnh Nghĩa Quân<color>	3	6	2				enemy034	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc		noskill	hellxoyo_baiqiulin		15	15	400	700	810		9		1			
Bạch Thu Lâm	Bạch Thu Lâm_Địa ngục Tiêu Dao Cốc_Đóng băng	6744	<color=gold>Thủ Lĩnh Nghĩa Quân<color>	8	5	1				enemy034	0	0	0	0	0	24	26	20	10	20	27		noaction	noskill	hellxoyo_baiqiulin2		0	0	400	700	810		9		1			
Bạch Thu Lâm	Bạch Thu Lâm_Địa ngục Tiêu Dao Cốc_Chiến đấu	6745	<color=gold>Thủ Lĩnh Nghĩa Quân<color>	0	0	1				enemy034	0	0	0	0	0	24	26	20	10	20	27		activenormal	xoyo6745	hellxoyo_baiqiulin		15	15	400	700	810		9		1	3		
Bạch Thu Lâm	Bóng Bạch Thu Lâm_Địa ngục Tiêu Dao Cốc_LV1	6746	<color=gold>Con rối của Hắc Sơn Yêu Vương<color>	3	6	2				enemy034a	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	activeboss	noskill	hellxoyo_baiqiulin	\setting\boss\hellxoyo\baiqiulin.ini	15	15	400	700	810		9		1	3		
Bạch Thu Lâm	Bóng Bạch Thu Lâm_Địa ngục Tiêu Dao Cốc_LV2	6747	<color=gold>Con rối của Hắc Sơn Yêu Vương<color>	0	5	1				enemy034a	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_baiqiulin	\setting\boss\hellxoyo\baiqiulin.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv7_boss.txt	9		1	3		
Bạch Thu Lâm	Bóng Bạch Thu Lâm_Địa ngục Tiêu Dao Cốc_LV3	6748	<color=gold>Con rối của Hắc Sơn Yêu Vương<color>	0	5	1				enemy034a	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_baiqiulin	\setting\boss\hellxoyo\baiqiulin.ini	15	15	400	700	810		9		1	3		
Cao Thăng	Long Thao 1_Vị trí	6749	<color=gold>Nghĩa QuânTinh anh<color>	3	6	2				enemy081												withprocesstagnpc			intensity0													
Thôi Kiếm	Long Thao 2_Vị trí	6750	<color=gold>Nghĩa QuânTinh anh<color>	3	6	2				enemy081												withprocesstagnpc			intensity0													
Độc Cô Kiếm	Tiêu Dao Cốc Chủ_LV1	6751	<color=gold>Tiêu Dao Cốc Chủ<color>	0	5	1				enemy224	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_guzhu	\setting\boss\hellxoyo\xiaoyaoguzhu1.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv8_boss.txt	9		1	3		
Độc Cô Kiếm	Tiêu Dao Cốc Chủ_LV2	6752	<color=gold>Tiêu Dao Cốc Chủ<color>	0	5	1				enemy224	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_guzhu	\setting\boss\hellxoyo\xiaoyaoguzhu2.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv8_boss.txt	9		1	3		
Độc Cô Kiếm	Tiêu Dao Cốc Chủ_LV3	6753	<color=gold>Tiêu Dao Cốc Chủ<color>	0	5	1				enemy224	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_guzhu	\setting\boss\hellxoyo\xiaoyaoguzhu3.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv8_boss.txt	9		1	3		
Độc Cô Kiếm	Tiêu Dao Cốc Chủ_LV4	6754	<color=gold>Tiêu Dao Cốc Chủ<color>	0	5	1				enemy224	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_death	activeboss	noskill	hellxoyo_guzhu	\setting\boss\hellxoyo\xiaoyaoguzhu4.ini	15	15	400	700	810	\setting\npc\droprate\xoyogame\xoyogame_lv8_boss.txt	9		1	3		
Bạch Thu Lâm	Bạch Thu Lâm [Hộ tống ] [Phi chiến đấu]	6755	<color=gold>Thủ Lĩnh Nghĩa Quân<color>	0	0	0				enemy034	0	0	0	0	0	24	26	20	10	20	14		activenormal	certainroundskill	xoyofellow	sc	9	9	600	700	540		18	\image\item\other\sculpt\enemy064.spr	1			
Bạch Thu Lâm	Bạch Thu Lâm 2 [Hộ tống ] [Phi chiến đấu]	6756	<color=gold>Thủ Lĩnh Nghĩa Quân<color>	6	0	0				enemy034	0	0	0	0	0	24	26	20	10	20	14		activenormal	certainroundskill	xoyofellow	sc	9	9	600	700	540		18	\image\item\other\sculpt\enemy064.spr	1			
Cao Thăng	Cao Thăng [Hộ tống ] [Phi chiến đấu]	6757	<color=gold>Nghĩa QuânTinh anh<color>	0	0	0				enemy081	0	0	0	0	0	24	26	20	10	20	14		activenormal	certainroundskill	xoyofellow	sc	9	9	600	700	540		18	\image\item\other\sculpt\enemy064.spr	1			
Thôi Kiếm	Thôi Kiếm [Hộ tống ] [Phi chiến đấu]	6758	<color=gold>Nghĩa QuânTinh anh<color>	0	0	0				enemy081	0	0	0	0	0	24	26	20	10	20	14		activenormal	certainroundskill	xoyofellow	sc	9	9	600	700	540		18	\image\item\other\sculpt\enemy064.spr	1			
Cao Thăng	Cao Thăng_Địa ngục Tiêu Dao Cốc_Chiến đấu	6759	<color=gold>Nghĩa QuânTinh anh<color>	0	0	1				enemy081	0	0	0	0	0	24	26	20	10	20	27		activeboss	npc4548_2	hellxoyo6757	\setting\boss\hellxoyo\longtao.ini	15	15	400	700	810		9		1			
Thôi Kiếm	Thôi Kiếm_Địa ngục Tiêu Dao Cốc_Chiến đấu	6760	<color=gold>Nghĩa QuânTinh anh<color>	0	0	1				enemy081	0	0	0	0	0	24	26	20	10	20	27		activeboss	npc4548_2	hellxoyo6757	\setting\boss\hellxoyo\longtao.ini	15	15	400	700	810		9		1			
Hắc Sơn Yêu Vương 	Hắc Sơn Yêu Vương _Địa ngục Tiêu Dao Cốc_Vị trí	6761		3	6	2				enemy152												withprocesstagnpc			intensity0													
Phương Hành Giác	Phương Hành Giác_[Minh Giáo]	6762	<color=green>Giáo chủ Minh Giáo<color>	3	6	2				enemy170												withprocesstagnpc			intensity0													
Đậu Hạo	Đậu Hạo_[Trường Ca Môn]	6763	<color=green>Môn chủ Trường Ca Môn<color>	3	6	2				enemy065												withprocesstagnpc			intensity0													
Ba Khắc Tây	Ba Khắc Tây_[Tát Mãn Giáo]	6764	<color=green>Chưởng giáo Tát Mãn<color>	3	6	2				enemy070												withprocesstagnpc			intensity0													
Lý Thăng Dương	Lý Thăng Dương_[Tây Hạ Nhất Phẩm Đường]	6765	<color=green>Đường chủ Tây Hạ Nhất Phẩm Đường<color>	3	6	2				enemy075												withprocesstagnpc			intensity0													
Đoàn Trí Hưng	Đoàn Trí Hưng_[Đại Lý Đoàn Thị]	6766	<color=green>Gia chủ Đại Lý Đoàn Thị<color>	3	6	2				enemy080												withprocesstagnpc			intensity0													
Dương Thiết Tâm	Dương Thiết Tâm_[Thiên Vương Bang]	6767	<color=green>Bang chủ Thiên Vương Bang<color>	3	6	2				enemy006												withprocesstagnpc			intensity0													
Huyền Từ	Huyền Từ_[Thiếu Lâm Phái]	6768	<color=green>Trụ trì Thiếu Lâm Tự<color>	3	6	2				enemy012												withprocesstagnpc			intensity0													
Đường Hiểu	Đường Hiểu_[Đường Môn]	6769	<color=green>Môn chủ Đường Môn<color>	3	6	2				enemy018												withprocesstagnpc			intensity0													
Cổ Yên Nhiên	Cổ Yên Nhiên_[Ngũ Độc]	6770	<color=green>Giáo Chủ Ngũ Độc<color>	3	6	2				enemy024												withprocesstagnpc			intensity0													
Vô Tưởng Sư Thái	Vô Tưởng Sư Thái_[Nga My]	6771	<color=green>Chưởng Môn Nga My<color>	3	6	2				enemy030												withprocesstagnpc			intensity0													
Doãn Tiêu Vũ	Doãn Tiêu Vũ_[Thúy Yên]	6772	<color=green>Môn chủ Thúy Yên<color>	3	6	2				enemy036												withprocesstagnpc			intensity0													
Thạch Hiên Viên	Thạch Hiên Viên_[Cái Bang]	6773	<color=green>Bang chủ Cái Bang<color>	3	6	2				enemy042												withprocesstagnpc			intensity0													
Hoàn Nhan Tương	Hoàn Nhan Tương_[Thiên Nhẫn]	6774	<color=green>Giáo chủ Thiên Nhẫn<color>	3	6	2				enemy048												withprocesstagnpc			intensity0													
Vương Trùng Dương	Vương Trùng Dương_[Võ Đang]	6775	<color=green>Chưởng giáo Võ Đang<color>	3	6	2				enemy054												withprocesstagnpc			intensity0													
Tống Thu Thạch	Tống Thu Thạch_[Côn Lôn]	6776	<color=green>Chưởng môn Côn Lôn<color>	3	6	2				enemy060												withprocesstagnpc			intensity0													
Điềm Tửu Thúc	Điềm Tửu Thúc	6777	<color=green>Chủ Tiệm Binh Khí<color>	3	6	2				passerby001												withprocesstagnpc			intensity0													
Thẩm Hà Diệp	Thẩm Hà Diệp	6778	<color=green>Chủ Tiệm Phòng Cụ<color>	3	6	2				passerby002												withprocesstagnpc			intensity0													
Hách Phiêu Tịnh	Hách Phiêu Tịnh	6779	<color=green>Chủ Tiệm Trang Sức<color>	3	6	2				passerby006												withprocesstagnpc			intensity0													
Trương Trảm Kinh	Trương Trảm Kinh	6780	<color=green>Chủ Tiệm Thuốc<color>	3	6	2				passerby003												withprocesstagnpc			intensity0													
Bất Động Tiên Sinh	Bất Động Tiên Sinh	6781	<color=green>Chủ Tiệm Tạp Hóa<color>	3	6	2				passerby007												withprocesstagnpc			intensity0													
Đại Lão Bạch	Đại Lão Bạch	6782	<color=green>Chủ Tửu Lầu<color>	3	6	2				passerby008												withprocesstagnpc			intensity0													
Tạ Hiền	Tạ Hiền	6783	<color=green>Chủ Tiền Trang<color>	3	6	2				passerby018												withprocesstagnpc			intensity0													
Trương Tùng Đào	Trương Tùng Đào	6784	<color=green>Chủ Tiệm Da<color>	3	6	2				passerby005												withprocesstagnpc			intensity0													
Mộc Lương	Mộc Lương	6785	<color=green>Chủ Tiệm Gỗ<color>	3	6	2				passerby004												withprocesstagnpc			intensity0													
Bạch Thu Lâm	Hướng dẫn tân thủ	6786	<color=green>Thủ Lĩnh Nghĩa Quân<color>	3	6	2				passerby019												withprocesstagnpc			intensity0													
Long Ngũ Thái Gia	Long Ngũ Thái Gia	6787	<color=green>Nguyên Lão Nghĩa Quân<color>	3	6	2				enemy062												withprocesstagnpc			intensity0													
Thiên Thiên	Du Long Bí Bảo_Kích sát	6788	<color=green>Du Long Các-Tiểu Long Nữ<color>	3	6	2				enemy183												withprocesstagnpc			intensity0													
Hàn Thác Trụ	Hàn Thác Trụ_Đứng	6789	<color=green>Thừa tướng<color>	3	6	2				passerby061												withprocesstagnpc			intensity0													
Bảo Ngọc	Bảo Ngọc_Tiêu Dao Cốc LV5	6790	<color=green>Đại Thiếu Gia Tiêu Dao<color>	3	6	2				enemy178												withprocesstagnpc			intensity0													
Oanh Oanh	Oanh Oanh_Tiêu Dao Cốc LV5	6791	<color=green>Đại Tiểu Thư Tiêu Dao<color>	3	6	2				passerby029												withprocesstagnpc			intensity0													
Hạ Phi Yên	Hạ Phi Yên_Thợ Rèn Bảo Thạch Gia Tộc	6792	<color=green>Thợ Rèn Bảo Thạch Gia Tộc<color>	3	6	2				enemy184												xiafeiyan			intensity0													
Lộ Lộ Thông	Lộ Lộ Thông_Hoàng Lăng	6793	<color=green>Hướng dẫn đường tắt<color>	3	5	2				passerby050	0	0	0	0	0	24	26	20	24	26	27	qinling_npc_freeway		sk	pp	sc	7	7	400	700	510		18		1			
	Điểm rời bản đồ	6794		4	6	2				passerby187	0	0	0	0	0	36	36	20	11	10	27	blank	stup	sk	intensity0	sc	6	6	400	700	540		18	passerby164	1			
Vị trí kết hôn	Vị trí kết hôn	6795		0	5	1																	noaction	noskill	intensity0													
Vị trí kết hôn	Vị trí kết hôn	6796		0	5	1																	noaction	noskill	intensity0													
Vị trí kết hôn	Vị trí kết hôn	6797		0	5	1																	noaction	noskill	intensity0													
Vị trí kết hôn	Vị trí kết hôn	6798		0	5	1																	noaction	noskill	intensity0													
Vị trí kết hôn	Vị trí kết hôn	6799		0	5	1																	noaction	noskill	intensity0													
Tiêu Bất Thực	Đồng hành	6800		0	5	1				enemy151	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
Xi Vưu	Thế thân đồng hành	6801		0	5	1				enemy192	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
Tử Tô	Thế thân đồng hành	6802		0	5	1				enemy193	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
Diệp Tịnh	Thế thân đồng hành	6803		0	5	1				boss018	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
Hạ Hầu Tiểu Tiểu	Đồng hành	6804		0	5	1				enemy194	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
Đông Phương Nhược Hàn	Đồng hành	6805		0	5	1				enemy195	0	0	0	0	0	24	26	20	10	20	27	animal	passivenormal2	swordandmeleestab4	intensity99	sc	6	6	400	700	270		18	\image\item\other\sculpt\enemy101	0			
Trống cổ vũ liên đấu liên server	Liên đấu liên server	6806		0	5	1				passerby201	0	0	0	0	0	24	26	20	24	26	27	gbwlls_praynpc	noaction	sk	pp	sc	7	7	400	700	510		18		1			
Tài Bảo Thố	Hoạt động 1/5 	6807		0	5	1				ani021	0	0	0	0	0	24	26	20	10	20	27	animal	passiveflee	fleeskillmelee	intensity5	sc	7	7	400	700	540		18	\image\feature\npc\animal\ani021	1			
Rắn	Hoạt động 1/5 	6808		0	5	1				ani017	0	0	0	0	0	24	26	20	10	20	27	animal	passiveflee	fleeskillmelee	intensity5	sc	7	7	400	700	540		18	\image\feature\npc\animal\ani017	1			
Hổ	Hoạt động 1/5 	6809		0	5	1				ani019	0	0	0	0	0	24	26	20	10	20	27	animal	passiveflee	fleeskillmelee	intensity5	sc	7	7	400	700	540		18	\image\feature\npc\animal\ani019	1			
Rùa	Hoạt động 1/5 	6810		0	5	1				ani007	0	0	0	0	0	24	26	20	10	20	27	animal	passiveflee	fleeskillmelee	intensity5	sc	7	7	400	700	540		18	\image\feature\npc\animal\ani007	1			
Gấu Lớn	Hoạt động 1/5 	6811		0	5	1				ani018	0	0	0	0	0	24	26	20	10	20	27	animal	passiveflee	fleeskillmelee	intensity5	sc	7	7	400	700	540		18	\image\feature\npc\animal\ani018	1			
Sĩ Binh Lười	Sĩ Binh Lười_1/5	6812		0	5	1				enemy091	0	0	0	0	0	24	26	20	10	20	27	hero_death	passivenormal2	bladeandmeleehack2ex	intensity99	sc	6	6	250	700	1080		18	\image\feature\npc\enemy\enemy091	1			
Tướng Quân Lười 	Tướng Quân Lười_1/5	6813		0	5	1				boss030	0	0	0	0	0	24	26	20	10	20	27	hero_death	passivenormal2	bladeandmeleehack2ex	intensity99	sc	6	6	250	700	5400		18	\image\feature\npc\enemy\boss030	1			
Phật Bình An	<color=green>Mưa hòa gió thuận, quốc thái dân an<color>	6814		3	5	2				passerby156	0	0	0	0	0	36	36	20	11	10	27	zhenzai_vowtree		sk	intensity0	sc	6	6	400	700	540		18		1			
Vào Điểm hồi sinh 1	Vị trí Đảo Hiệp Khách	6815		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	revival_out_1		sk	intensity0	sc	6	6	400	700	540		18		1			
Rời Điểm hồi sinh 1	Vị trí Đảo Hiệp Khách	6816		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	revival_in_1		sk	intensity0	sc	6	6	400	700	540		18		1			
Vào Điểm hồi sinh 2	Vị trí Đảo Hiệp Khách	6817		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	revival_out_2		sk	intensity0	sc	6	6	400	700	540		18		1			
Rời Điểm hồi sinh 2	Vị trí Đảo Hiệp Khách	6818		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	revival_in_2		sk	intensity0	sc	6	6	400	700	540		18		1			
Vào Điểm hồi sinh 3	Vị trí Đảo Hiệp Khách	6819		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	revival_out_3		sk	intensity0	sc	6	6	400	700	540		18		1			
Rời Điểm hồi sinh 3	Vị trí Đảo Hiệp Khách	6820		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	revival_in_3		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 1 đi tầng 2	Vị trí Đảo Hiệp Khách	6821		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_1_to_2		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 2 đi tầng 1_1	Vị trí Đảo Hiệp Khách	6822		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_2_to_11		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 2 đi tầng 1_2	Vị trí Đảo Hiệp Khách	6823		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_2_to_12		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 2 đi tầng 1_3	Vị trí Đảo Hiệp Khách	6824		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_2_to_13		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 2 đi tầng 3_1	Vị trí Đảo Hiệp Khách	6825		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_2_to_31		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 3 đi tầng 2_1	Vị trí Đảo Hiệp Khách	6826		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_3_to_21		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 2 đi tầng 3_2	Vị trí Đảo Hiệp Khách	6827		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_2_to_32		sk	intensity0	sc	6	6	400	700	540		18		1			
Tầng 3 đi tầng 2_2	Vị trí Đảo Hiệp Khách	6828		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	floor_3_to_22		sk	intensity0	sc	6	6	400	700	540		18		1			
Lái Đò Tầng 1	Vị trí Đảo Hiệp Khách	6829		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	ferry_boat_1		sk	intensity0	sc	6	6	400	700	540		18		1			
Lái Đò Tầng 2	Vị trí Đảo Hiệp Khách	6830		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	ferry_boat_2		sk	intensity0	sc	6	6	400	700	540		18		1			
Cột Điểm Tài Nguyên 1	Vị trí Đảo Hiệp Khách	6831		0	5	1				passerby199	0	0	0	0	0	24	26	20	10	20	27	xkland_resource	noaction	noskill	dispute_pillar1	sc	12	12	400	700	90		18		1	3		
Cột Điểm Tài Nguyên 2	Vị trí Đảo Hiệp Khách	6832		0	5	1				passerby199	0	0	0	0	0	24	26	20	10	20	27	xkland_resource	noaction	noskill	dispute_pillar1	sc	12	12	400	700	90		18		1	3		
Cột Điểm Tài Nguyên 3	Vị trí Đảo Hiệp Khách	6833		0	5	1				passerby199	0	0	0	0	0	24	26	20	10	20	27	xkland_resource	noaction	noskill	dispute_pillar1	sc	12	12	400	700	90		18		1	3		
Vòng sáng truyền tống trái	Vị trí Đảo Hiệp Khách	6834		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	tao_tomb_door		sk	intensity0	sc	6	6	400	700	540		18		1			
Vòng sáng truyền tống phải	Vị trí Đảo Hiệp Khách	6835		3	5	2				passerby164	0	0	0	0	0	36	36	20	11	10	27	tao_tomb_door		sk	intensity0	sc	6	6	400	700	540		18		1			
Xa Phu	Vị trí Đảo Hiệp Khách	6836		3	5	2				critter059a	0	0	0	0	0	36	36	20	11	10	27	xkland_chefu		sk	intensity0	sc	6	6	400	700	540		18		1			
Tiệm thuốc	Vị trí Đảo Hiệp Khách	6837		3	5	2				passerby003	0	0	0	0	0	36	36	20	11	10	27	xkland_trader		sk	intensity0	sc	6	6	400	700	540		18		1			
Truyền Tống Thiết Phù	Vị trí Đảo Hiệp Khách 6838	6838		3	5	2				boss030	0	0	0	0	0	36	36	20	11	10	27	xkland_jieyin		sk	intensity0		6	6	400	700	540		18		1			
Quân Viễn Chinh Thiết Phù	Vị trí Đảo Hiệp Khách 6839	6839		4	6	2				enemy082	0	0	0	0	0	24	26	20	10	20	27			sk	intensity0	sc	6	6	250	700	540		18		1			
Quân Viễn Chinh Chiến Xa	Vị trí Đảo Hiệp Khách 6840	6840		4	6	2				passerby141	0	0	0	0	0	24	26	20	10	20	27			sk	intensity0	sc	6	6	250	700	540		18		1			
Tướng Viễn Chinh Thiết Phù	Vị trí Đảo Hiệp Khách	6841		3	5	2				enemy085	0	0	0	0	0	36	36	20	11	10	27	xkland_city		sk	intensity0	sc	6	6	400	700	540		18		1			
Cờ Điểm hồi sinh 3	Vị trí Đảo Hiệp Khách	6842		3	5	2				passerby174	0	0	0	0	0	36	36	20	11	10	27	xkland_revival		sk	intensity0	sc	6	6	400	700	540		18		1			
Ngai vàng	Vị trí Đảo Hiệp Khách	6843		3	5	2				passerby314	0	0	0	0	0	36	36	20	11	10	27	xkland_throne		sk	intensity0	sc	6	6	400	700	540		18		1			
Mầm nhỏ khô héo	Vị trí trồng cây tháng 6 (Việt Nam)	6844		3	5	2				passerby229	0	0	0	0	0	24	26	20	24	26	27	tree_arbor_day_09		sk	pp	sc	7	7	400	700	510		18		1			
Cây mầm	Vị trí trồng cây tháng 6 (Việt Nam)	6845		3	5	2				passerby230	0	0	0	0	0	24	26	20	24	26	27	tree_arbor_day_09		sk	pp	sc	7	7	400	700	510		18		1			
Cây con	Vị trí trồng cây tháng 6 (Việt Nam)	6846		3	5	2				passerby231	0	0	0	0	0	24	26	20	24	26	27	tree_arbor_day_09		sk	pp	sc	7	7	400	700	510		18		1			
