MissileId	MissileName	MoveKind	NegativeDirection	PenetrateBarrier	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	HideWait2FlyEffect	UseNpcBlur1	NpcBlurAnimal1	AnimalStartAlpha1	AnimalChangeAlpha1	AnimFile1	SndFile1	UseNpcBlur2	NpcBlurAnimal2	AnimalStartAlpha2	AnimalChangeAlpha2	AnimFile2	SndFile2	UseNpcBlur3	NpcBlurAnimal3	AnimalStartAlpha3	AnimalChangeAlpha3	AnimFile3	SndFile3	UseNpcBlur4	NpcBlurAnimal4	AnimalStartAlpha4	AnimalChangeAlpha4	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
1105	一根一根	0			0	10	4	1	4	0	9	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_klzd_c.spr																						255	255	255	0
1106	一根一根移动子弹	1			0	10	4	1	4	0	5	36	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_klzd_c.spr																						255	255	255	0
1107	一根一根爆炸	0			0	10	7	1	7	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_50_bdeg_a.spr																						255	255	255	0
1108	提示aoe	0			0	10	7	1	7	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_50_wwjf_d.spr																						255	255	255	0
1109	冰心倩影	0			0	10	7	1	7	0	3	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																																					255	255	255	0
1110	排毒子弹_作废	0			1	10	5	1	5	1	2	32400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_110_wrww_d.spr																						255	255	255	0
1111	雪花	0			1	10	13	0	13	1	9	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\vn_xuehuapiaoluo_large.spr																						255	255	255	0
1112	黄圈	0			0	10	1	0	1	1	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\shaolin\sl_70_ptxf_b.spr																						255	255	255	0
1113	蓝圈	0			0	10	1	0	1	1	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_10_fjcx_d.spr																						255	255	255	0
1114	樱花	0			0	10	3	0	3	0	36	324	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\xoyo_jiantou5_big_b.spr																						255	255	255	0
1115	全屏技能	0			0	10	41	0	41	0	18	73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_50_pysf_a.spr																						255	255	255	0
1116	六出	0			0	10	5	0	5	0	14	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\moonaura.spr	\audio\fightskill\tangmen\tm_csc_c.wav																					255	255	255	0
1117	npc雪花六出	0			0	10	3	0	3	0	13	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\daliduanshi\ds_100_xbjj_a.spr																						255	255	255	0
1118	xjy无形蛊	0			0	10	15	0	15	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudu\wu_30_wxg_d.spr																						255	255	255	0
1119	传递	0			0	10	13	0	13	0	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_10_cyr_d.spr																						255	255	255	0
1120	Boss-降龙十八戳子	0			0	10	3	1	3	0	19	18	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																											\image\effect\fightskill\public\rage_earth_c1.spr										255	255	255	0
1121	苍狼_万兽惊袭1_兽	1			1	1	5	0	5	0	0	28	35	0	0	1	0	0	0	1	0	0	1	0	0	0	50	50	3	32	0												\image\feature\npc\animal\ani012\ani012_wlk.spr												\image\feature\npc\animal\ani012\ani012_at01.spr	\audio\fightskill\public\SB015.wav			\image\feature\npc\animal\ani018\ani018_wlk.spr				\image\feature\npc\animal\ani018\ani018_at01.spr	\audio\fightskill\public\SB015.wav	255	255	255	0
1122	白鹿_星沉地动子_地	0			1	10	4	0	4	0	27	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\shaolin\sl_10_fmdf_d.spr																						255	255	255	0
1123	白鹿_名利圈	0			0	10	3	0	3	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_10_jrss_a.spr						\image\effect\fightskill\gaibang\gb_50_bdeg_d.spr						\image\effect\fightskill\gaibang\gb_10_ymtb_d.spr	\audio\fightskill\public\SB015.wav									255	255	255	0
1124	白鹿_名利圈子	1			1	10	5	0	5	0	0	54	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_90_flzt_c.spr												\image\effect\fightskill\gaibang\gb_50_klyh_d.spr	\audio\fightskill\public\SB015.wav									255	255	255	0
1125	苍狼_狼毒噬_子	0			0	11	18	1	18	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
1126	苍狼_狼毒噬跟随目标	0			0	11	1	0	1	0	361	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudu\wu_50_wgzq_a.spr																						255	255	255	0
1127	落花已作风前舞	0			1	12	0	1	0	0	101	100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\xuduohualuo.spr																						255	255	255	0
1130	追星逐电	1			1	10	2	1	2	0	0	11	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_90_zxzd_c.spr	\audio\fightskill\tangmen\tm_zxzd_f.wav											\image\effect\fightskill\tangmen\tm_90_zxzd_d.spr	\audio\fightskill\tangmen\tm_zxzd_c.wav									255	255	255	0
1131	冰踪无影	1			1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_90_bzwy_c.spr	\audio\fightskill\cuiyan\cy_bzwy_f.wav											\image\effect\fightskill\cuiyan\cy_90_bzwy_d.spr	\audio\fightskill\cuiyan\cy_bzwy_c.wav									255	255	255	0
1132	冰心雪莲	0			0	10	3	0	3	0	9	8	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0																											\image\effect\fightskill\cuiyan\cy_90_bxxl_d.spr	\audio\fightskill\cuiyan\cy_bxxl_c.wav									255	255	255	0
1133	冰魄银针	1			1	10	2	1	2	0	0	10	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_40_bpyz_c.spr	\audio\fightskill\gumupai\zgm_40_bpyz_missile.wav											\image\effect\fightskill\gumupai\zgm_40_bpyz_d.spr	\audio\fightskill\gumupai\zgm_40_bpyz_collid.wav									255	255	255	0
1134	惊鸿照影_残影子弹	0			1	10	5	1	5	0	91	90	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0											1	0	180	2																							255	255	255	0
1135	明珠暗投	0			1	10	35	1	35	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_71_mzat_c.spr	\audio\fightskill\gumupai\zgm_71_mzat_missile.wav											\image\effect\fightskill\public\fist_d.spr										255	255	255	0
1136	流光四射	1			1	10	5	1	5	0	0	11	80	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_105_lgss_c.spr	\audio\fightskill\gumupai\zgm_105_lgss_missile.wav											\image\effect\fightskill\daliduanshi\ds_90_lmsj_d5.spr	\audio\fightskill\gumupai\zgm_105_lgss_collid.wav									255	255	255	0
1137	行云带雨_子	0			1	10	5	1	5	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_85_xydy_c.spr	\audio\fightskill\gumupai\zgm_85_xydy_missile.wav											\image\effect\fightskill\gumupai\zgm_85_xydy_d.spr										255	255	255	0
1138	惊鸿照影_定身子弹	0			1	10	5	1	5	0	91	90	0	0	0	1	1	5	15	1	0	0	0	0	0	0	0	0													90	1	\image\effect\fightskill\gumupai\zgm_30_jhzy_a.spr												\image\effect\fightskill\tianren\tr_50_hyfh_a.spr										255	255	255	0
1139	玉蜂针	1			1	10	5	1	5	0	0	10	80	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50	4	96	7												\image\effect\fightskill\gumupai\zgm_70_yfz_c.spr	\audio\fightskill\gumupai\zgm_70_yfz_missile.wav											\image\effect\fightskill\gumupai\zgm_70_yfz_d.spr	\audio\fightskill\gumupai\zgm_70_yfz_collid.wav									255	255	255	0
1140	五内如焚	0			1	10	3	1	3	0	3	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_110_wnrf_c.spr												\image\effect\fightskill\public\fist_d.spr										255	255	255	0
1141	千针诛恨	0			1	10	15	1	15	0	27	134	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_110_qzzh_c.spr												\image\effect\fightskill\gumupai\zgm_110_qzzh_d.spr	\audio\fightskill\gumupai\zgm_120_qzzh_missile.wav									255	255	255	0
1142	终南晚照_地面特效	1		1	1	1	0	1	0	0	0	8	10	0	0	0	1	1	1	0	0	0	0	0	0	0	50	50				1									180	6	\image\effect\fightskill\gumupai\jgm_110_znwz_c2.spr																						255	255	255	0
1143	别绪	1			1	10	2	1	2	0	0	6	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_10_bx_c.spr												\image\effect\fightskill\gumupai\zgm_10_bx_d.spr										255	255	255	0
1144	孤影	1			1	10	3	1	3	0	0	4	60	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_50_gy_c.spr												\image\effect\fightskill\gumupai\zgm_50_gy_d.spr										255	255	255	0
1145	离恨	1			1	10	5	1	5	0	0	4	60	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\zgm_90_lh_c.spr												\image\effect\fightskill\gumupai\zgm_90_lh_d.spr										255	255	255	0
1146	风流云散	1			0	10	17	1	17	0	0	4	200	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50																																					255	255	255	0
1147	勾魂阱持续子弹	0			0	10	0	0	0	0	181	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
1148	毒刺骨	0			0	10	5	0	5	0	0	540	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_30_dcg_b.spr												\image\effect\fightskill\tangmen\tm_30_dcg_d.spr										255	255	255	0
1149	秋雁彷徨	100		1	1	10	2	1	2	1	3	26	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50	4	64	7												\image\effect\fightskill\gumupai\jgm_10_qyph_c.spr												\image\effect\fightskill\gumupai\jgm_10_qyph_d.spr	\audio\fightskill\gumupai\jgm_10_qyph_collid.wav									255	255	255	0
1150	白云回望	100		1	1	10	3	1	3	1	3	20	60	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50	4	64	7												\image\effect\fightskill\gumupai\jgm_50_byhw_c.spr												\image\effect\fightskill\gumupai\jgm_50_byhw_d.spr	\audio\fightskill\gumupai\jgm_50_byhw_collid.wav									255	255	255	0
1151	孤月徘徊	1		1	1	10	5	1	5	0	0	8	80	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50	4	64	7												\image\effect\fightskill\gumupai\jgm_90_gyph_c.spr												\image\effect\fightskill\gumupai\jgm_90_gyph_d.spr	\audio\fightskill\gumupai\jgm_90_gyph_collid.wav									255	255	255	0
1152	终南晚照	1	1	1	1	10	7	1	7	0	0	8	80	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50	1	32	0												\image\effect\fightskill\gumupai\jgm_110_znwz_c.spr												\image\effect\fightskill\gumupai\jgm_110_znwz_d.spr	\audio\fightskill\gumupai\jgm_110_znwz_collid.wav									255	255	255	0
1153	飞天舞	0			1	10	9	1	9	0	37	36	0	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50															\image\effect\fightskill\gumupai\jgm_120_ftw_c.spr	\audio\fightskill\gumupai\jgm_120_ftw_collid.wav											\image\effect\fightskill\tianren\tr_70_nzxj_a.spr										255	255	255	0
1154	孤月徘徊_子	1	1	1	1	10	5	1	5	0	0	8	80	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50	4	64	7												\image\effect\fightskill\gumupai\jgm_90_gyph_c.spr												\image\effect\fightskill\gumupai\jgm_90_gyph_d.spr	\audio\fightskill\gumupai\jgm_90_gyph_collid.wav									255	255	255	0
1155	毒刺骨子	0			0	10	3	0	3	0	6	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_30_dcg_d.spr																						255	255	255	0
1156	疏影	1			0	10	19	1	19	0	0	2	200	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0																																					255	255	255	0
1157	子书青子弹伤害触发子弹	1			0	10	11	0	11	0	0	2	165	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																																					255	255	255	0
1158	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\hhyy.spr																						255	255	255	0
1159	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jxry.spr																						255	255	255	0
1160	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jtyn.spr																						255	255	255	0
1161	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\xqxa.spr																						255	255	255	0
1162	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\yjtx.spr																						255	255	255	0
1163	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\zsgz.spr																						255	255	255	0
1164	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\qnjgt.spr																						255	255	255	0
1165	昆少占位	0			0	100	0	0	0	0	0	87	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\axs.spr																						255	255	255	0
1166	task_落红难缀花瓣1	0			0	10	0	0	0	0	66	76	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\other\task_petal.spr																						255	255	255	0
1167	task_霹雳弹	1			0	10	3	1	3	0	21	20	20	61440	6144	1	0	0	0	0	1	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_90_twlx_c.spr	\audio\fightskill\tianren\tr_twlx_f.wav											\image\effect\fightskill\tianren\tr_90_twlx_d.spr	\audio\fightskill\tianren\tr_twlx_c.wav									255	255	255	0
1168	task_霹雳弹伤害	0			0	10	11	1	11	0	11	20	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0															\image\effect\other\task_bomb.spr	\audio\fightskill\gaibang\gb_lzyy_c.wav											\image\effect\fightskill\tianren\tr_90_twlx_d.spr	\audio\fightskill\tianren\tr_twlx_c.wav									255	255	255	0
1169	task_花灯初上烟花	0			0	10	0	0	0	0	52	47	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\bjdyh.spr																						255	255	255	0
1170	task_落红难缀花瓣2	0			0	10	0	0	0	0	66	65	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\other\rosefly.spr																						255	255	255	0
1171	task_落红难缀花瓣3	1			0	200	0	0	0	0	61	60	25	-7680	-256	1	0	0	0	0	0	0	1	0	0	0	50	50															\image\effect\other\rosefly.spr												\image\effect\other\task_petal.spr				\image\effect\other\task_petal.spr						255	255	255	0
1172	task_荷花	1			0	10	0	0	0	0	85	84	7	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0															\image\feature\npc\passerby\passerby469\passerby469_st01.spr																\image\feature\npc\passerby\passerby468\passerby468_st01.spr						255	255	255	0
1173	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jtyn.spr																						255	255	255	0
1174	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\xqxa.spr																						255	255	255	0
1175	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\yjtx.spr																						255	255	255	0
1176	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\zsgz.spr																						255	255	255	0
1177	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\qnjgt.spr																						255	255	255	0
1178	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\bnhh.spr																						255	255	255	0
1179	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\fcfs.spr																						255	255	255	0
1180	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\gxfc.spr																						255	255	255	0
1181	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\hhyy.spr																						255	255	255	0
1182	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jxry.spr																						255	255	255	0
1183	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jtyn.spr																						255	255	255	0
1184	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\xqxa.spr																						255	255	255	0
1185	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\yjtx.spr																						255	255	255	0
1186	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\zsgz.spr																						255	255	255	0
1187	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\qnjgt.spr																						255	255	255	0
1188	昆少占位	0			0	100	0	0	0	0	0	87	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\axs.spr																						255	255	255	0
1189	昆少占位	0			0	100	0	0	0	0	0	84	0	3072	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\nswy1.spr																						255	255	255	0
1190	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\qadjgwb.spr																						255	255	255	0
1191	昆少占位	0			0	10	0	0	0	0	0	284	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\wlzb_tw.spr																						255	255	255	0
1192	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\fcfs.spr																						255	255	255	0
1193	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\gxfc.spr																						255	255	255	0
1194	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\hhyy.spr																						255	255	255	0
1195	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jxry.spr																						255	255	255	0
1196	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jtyn.spr																						255	255	255	0
1197	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\xqxa.spr																						255	255	255	0
1198	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\yjtx.spr																						255	255	255	0
1199	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\zsgz.spr																						255	255	255	0
1200	三才化生子弹	0			1	10	3	0	3	0	108	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\gaibang\gb_10_jrss_a.spr												\image\effect\fightskill\gaibang\gb_50_bdeg_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
1201	万剑诀子	0			0	10	3	0	3	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudang\wd_50_wwwj_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav											\image\effect\fightskill\wudang\wd_50_wwwj_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
1202	玄剑无锋aoe	0			0	10	13	1	13	1	5	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\rage_water_a.spr																						255	255	255	0
1203	玄剑子	0			0	320	13	1	13	0	19	9	0	-81920	1024	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\bigsword.spr						\image\effect\fightskill\public\rage_gold_c.spr																255	255	255	0
1204	玄剑子子	0			0	10	13	1	13	0	36	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\bigsword.spr												\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
1205	穿甲弩子	1			0	10	3	0	3	0	0	9	80	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_90_ylj_c.spr												\image\effect\fightskill\tianren\tr_120_mdts_d.spr	\audio\fightskill\tianwang\tw_clj_c.wav									255	255	255	0
1206	万弩击子	1			0	10	2	0	2	0	0	9	80	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_120_sy_b.spr	\audio\fightskill\gaibang\gb_klyh_f.wav											\image\effect\fightskill\daliduanshi\ds_10_szdx_d.spr	\audio\fightskill\tianwang\tw_clj_c.wav									255	255	255	0
1207	强击炮子	0			1	10	3	0	3	0	9	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\shaolin\sl_10_fmdf_d.spr	\audio\fightskill\wudang\wd_bjef_f.wav											\image\effect\fightskill\tianren\tr_90_twlx_d.spr										255	255	255	0
1208	龙脉爆炸	0			1	10	1	0	1	0	17	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\other\task_bomb.spr																						255	255	255	0
