SkillName	Property	SkillId	SkillType	SkillForm	StartPosition	Kind	SkillStyle	SkillGenus	ReplaceType	AppendDamageP	ShotNumber	FactionLimit	RouteLimit	SkillIcon	PreCastEffectId	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	StateTime	IsNoClearOnDeath	StateType	IsAura	LRSkill	NeedShadow	AttackRadius	IgnoreDistance	MslsGenerate	MslsGenerateData	ChildSkillId	ChildSkillLevel	ChildSkillNum	IsMissileSkill	CastActionId	EventSkillLevel	IsMelee	WaitTime	ClientOnly	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	IsDamage	TargetOnly	Relation	IsUseAR	StartSkillId	FlySkillId	FlyEventTime	CollidSkillId	VanishedSkillId	HitSkillId	ReqLevel	MaxLevel	WeaponLimit	HorseLimit	AngerLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	ClassName	SkillDesc
BOSS 2 (Server mới)		2444	2								1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				497	0	48600		0	0	0	0	800	0	0	0	0	-1	0	0	9	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_atkstate	boss tăng sức tấn công
BOSS 3 (Server mới)_Bôn Lôi Toàn Long Thương	Chủ động	2445	1	11	1		atk_phy_near	1			-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	1	800	0	1	18	2446	-1	10	0	5	-1	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	43		0					0	0	0	1	1	npc_benlei	Tuyệt kỹ cao cấp Thiên Vương, tấn công mục tiêu nhiều lần trên phạm vi rộng, không bị khống chế và giảm tối đa sát thương phải chịu.
BOSS 3 (Server mới)_Bôn Lôi Toàn Long Thương_Tử		2446	5	0	1		atk_phy_near	1		50	-1							0	0	0			0	2	0	0	0	0	0	19	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	npc_benlei2	
BOSS 4 (Server mới)-Trùng Kiếm_Khai Thiên		2447	5	4	2					60	-1			\image\icon\fightskill\wudu\bingpohanguang.spr				0	0	0			0	2	0	800	0	0	0	787	-1	12	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	2448	6	0	0	0	0	0	0	0	0	0	-350		0					0	0	0	0	1	empty	
BOSS 4 (Server mới)-Trùng Kiếm_Khai Thiên Tử		2448	5	1	1					60	-1			\image\icon\fightskill\wudu\bingpohanguang.spr				0	0	0			0	2	0	400	0	0	0	788	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
BOSS 5 (Server mới)-Độc Uẩn Thiên Địa		2449	5	4	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	1	512	0	0	0	2450	-1	3	0	9	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	128		0					0	0	0	1	1	empty	
BOSS 5 (Server mới)-Độc Uẩn Thiên Địa_Tử		2450	5	3	1					0	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	1	512	0	5	1	2451	-1	32	0	9	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		1					0	0	0	1	1	empty	
BOSS 5 (Server mới)-Độc Uẩn Thiên Địa_TửTử		2451	5	1	1					40	1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr	162			0	0	0		0	0	0	0	512	0	2	2	966	-1	5	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	
BOSS 6 (Server mới)		2452	2								1			\image\icon\fightskill\shaolin\hengsaoliuhe.spr				603	0	48600		0	0	0	0	800	0	0	0	0	-1	0	0	9	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_atkstate	boss tăng sức tấn công
happy_christmas_vn		2453	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	801	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
happy_newyear_vn		2454	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	802	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
falling_snow_large_vn		2455	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	803	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
falling_snow_small_vn		2456	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	804	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
Logo Kiếm Thế_vn		2457	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	805	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
skill_vn		2458	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	806	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
skill_vn		2459	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	807	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
skill_vn		2460	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	708	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
skill_vn		2461	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	807	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
skill_vn		2462	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	708	-1	1	1	11	-1	0	10	0	0	0	0	0	0	0	0	self	0	1566	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
Ném tuyết cầu (tiểu)	Vị trí hoạt động Giáng Sinh	2463	5	0	1					100	-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	512	0	0	0	437	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	waternormalattack	
Ném tuyết cầu (đại)	Vị trí hoạt động Giáng Sinh	2464	5	0	1					100	-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	512	0	0	0	441	-1	1	1	9	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	waternormalattack	
Ném nhiều tuyết cầu	Vị trí hoạt động Giáng Sinh	2465	1	5	3					0	1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	1	512	0	2	8	2466	-1	8	1	9	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0	0	0	1	1	empty	
Ném bóng tuyết_Tử	Vị trí hoạt động Giáng Sinh	2466	5	2	1					30	1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	512	0	4	12	997	-1	9	1	9	0	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	0	0	1	1	lz_chihuan	Làm chậm, giảm tốc 5 giây
Thiên Giáng Tuyết Nhân	Vị trí hoạt động Giáng Sinh	2467	5	1	2					10	-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	512	0	0	0	907	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	2468	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	waternormalattack	
Thiên Giáng Tuyết Nhân_Tử	Vị trí hoạt động Giáng Sinh	2468	5	1	1					0	-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	0	0	0	0	998	-1	1	1	9	-1	0	52	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	2469	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
Thiên Giáng Tuyết Nhân_Tử Tử	Vị trí hoạt động Giáng Sinh	2469	5	1	1					0	-1			\image\icon\fightskill\public\rengxueqiu.spr				0	0	0			0	0	0	0	0	0	0	999	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	chris_snowman	Giảm sinh lực, nội lực và thể lực, đóng băng một khoảng thời gian
Quang Khuyên	Vị trí hoạt động Giáng Sinh	2470	2								-1			\image\icon\fightskill\wudang\renjianheyi.spr				118	0	72			0	0	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	ring_debuff	
ncbt_Vòng Sáng Phản Đòn	Vị trí hoạt động Giáng Sinh	2471	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr	213			0	0	0			0	0	0	0	0	0	0	1095	-1	1	1	9	-1	0	36	0	0	0	0	0	0	0	0	enemy	0	0	2472	36	0	0	0	0	0	0	0	0	0	0		0				2	1	0	0	0	1	empty	
ncbt_Vòng Sáng Phản Đòn_Tử	Vị trí hoạt động Giáng Sinh	2472	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	1083	-1	1	1	9	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	0	0	0	0	0	2473	0	0	0	0	0	0	0		0				2	1	0	0	0	1	empty	
ncbt_Vòng Sáng Phản Đòn_Tử Tử	Vị trí hoạt động Giáng Sinh	2473	5	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				15	0	54			0	0	0	0	0	0	0	1082	-1	1	1	9	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				3	1	0	0	0	1	npc_rebound2	
npc Vạn Kiếm Quy Tông	Chủ động	2474	5	1	2			1		50000	-1			\image\icon\fightskill\wudang\qiwu120.spr	213	\audio\fightskill\tangmen\tm_csc_h.wav	\audio\fightskill\tangmen\tm_csc_h.wav	0	0	0			0	2	1	800	0	0	0	601	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	2509	0	0	0	0	0	0	0		0					0	16	0	0	1	npc_dmgmaxhp	Phòng thủ kiếm thuật cực đỉnh, tấn công từng mục tiêu trong phạm vi định sẵn, tăng chí mạng bản thân. Học Thái Cực Vô Ý thi triển nhanh hơn.
Trừ Độc xóa buff	Vị trí hoạt động Giáng Sinh	2475	4	1	1						-1			\image\icon\fightskill\wudang\renjianheyi.spr				350	0	45			1	0	0	0	0	0	0	1049	-1	1	1	14	-1	0	0	0	0	0	0	0	0	0	0	lovewhowho	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	paidu_remove	
Xin chuyển hóa chân nguyên		2476	2			8					-1							604	0	0	1	0	0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
buff server mới Mông Cổ Tây Hạ_Phiên bản Việt Nam		2477	2								-1							605	0	64800	1	0	0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	hpandrisadd_vn	
Pháo hoa đơn		2478	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	983	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	0	1	empty	
Buff treo lồng đèn		2479	2			8					-1							606	0	129600	1	2	0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	newyear_buff	
Thử dùng tuyệt chiêu Vô Hình Cổ	Vòng sáng tấn công hệ ngoại công	2480	4	1	1		atk_add	1		20	15			\image\icon\fightskill\wudu\wuxinggu.spr				0	0	9			1	2	0	0	0	0	0	55	-1	1	1	14	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	1958	0	0	0	0	0	0	0	0	0	0	0	0		0					1	0	0	2	1	woodnormaltestattack	Nghe nói do cao thủ quân doanh Bảo Thạch sáng lập, đi qua không để lại mạng sống, nhưng có cách nào để tìm ra...丨Cấp 1 tạo sát thương 13 ô, cấp 10 sẽ tác dụng toàn bộ dưới dạng a, chọn cấp theo yêu cầu丨.
xoyo_tăng thuộc tính npc_Vị trí phiên bản Đài Loan		2481	2		3						-1			\image\icon\fightskill\gaibang\benliudaohai.spr				482	0	270			0	0	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	20	0	0	0	0	0		0					0	0	0	0	1	xoyo_npcbuff	
Tăng kinh nghiệm thường_Vị trí phiên bản Đài Loan		2482	2			8					-1							146	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	enhance_exp	
Long Trụ hệ Kim_Vị trí phiên bản Thịnh Đại		2483	2			8					-1							599	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lifeskill_modaoshi	
Long Trụ hệ Mộc_Vị trí phiên bản Thịnh Đại		2484	2			8					-1							600	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lifeskill_lifemax_p	
Long Trụ hệ Thủy_Vị trí phiên bản Thịnh Đại		2485	2			8					-1							601	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	cibeixiyu	
Long Trụ hệ Hỏa_Vị trí phiên bản Thịnh Đại		2486	2			8					-1							602	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	jinghongyiji	
Long Trụ hệ Thổ_Vị trí phiên bản Thịnh Đại		2487	2			8					-1							603	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	lifeskill_damage_all_resist	
Cự Hùng Phốc Kích		2488	1	4	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr	159			0	0	0			0	0	1	0	0	1	16	2489	-1	6	0	5	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	40		0					0	0	0	0	1	empty	
Cự Hùng Phốc Kích_Tử		2489	5	4	1						-1							0	0	0			0	2	0	0	0	0	0	1011	-1	3	1	9	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-80		0					0	0	0	0	1	juxiongpuji	
Hùng Vương Hao		2490	5	1	3						-1							0	0	0			0	2	0	0	0	0	0	603	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2492	0	0	0	0	2491	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Hùng Vương Hao_Giảm thể lực		2491	2								-1							614	0	270			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiongwangxiao_reducesp	
Hùng Vương Hao_Tử		2492	2								-1							0	0	270			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_atkstate	
Cự Hùng Suất		2493	5	0	2						-1							0	0	0			0	2	0	200	0	0	0	1	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2494	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Cự Hùng Suất_Tử		2494	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	494	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Ném Đá		2495	5	0	1						-1							0	0	0			0	2	0	0	0	0	0	1012	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Xung Kích Chưởng		2496	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	2497	-1	1	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-150		0					0	0	0	0	1	empty	
Xung Kích Chưởng_Tử		2497	5	2	1						-1							0	0	0			0	2	0	0	0	5	1	1013	-1	9	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2498	0	0	0	0	0	0	0	96		0					0	0	0	0	1	npc_dmgmaxhp	
Xung Kích Chưởng_Tử Tử		2498	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	1014	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Độc Xà Triền		2499	2								-1							615	0	540			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2500	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_alldmgadd	
Độc Xà Triền_Hạn chế		2500	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	58	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xoyo_specialdrag	
Thương Lang Kích		2501	5	1	2						-1							0	0	0			0	2	0	0	0	0	0	1015	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	canglangyan	
Bạch Lộc Kích		2502	5	1	2						-1							0	0	0			0	2	0	0	0	0	0	1016	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	bailuyan	
Lang Vương Quyền		2503	5	2	1						-1							0	0	0			0	2	0	0	0	5	1	1017	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2504	0	0	0	0	0	0	40		0					0	0	0	0	1	empty	
Lang Nha		2504	2								-1							616	0	64800			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	canglangbuff	
Bạch Lộc Kích		2505	5	4	1						-1							0	0	0			0	2	0	0	0	2	3	1018	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2506	0	0	0	0	0	0	0		2					0	0	0	0	1	empty	
Sừng Hươu		2506	2								-1							617	0	64800			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	bailubuff	
Hiến Tế_Tử		2507	5	4	1						-1							0	0	0			0	2	0	0	0	2	60	2508	-1	2	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8					0	0	0	0	1	empty	
Hiến Tế_Tử Tử		2508	5	4	1						-1							0	0	0			0	2	0	0	0	0	0	665	-1	5	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	2540	4	0	0	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	
npc Quy Tông Kiếm		2509	5	1	2		atk_add			50000	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	1	800	0	4	35	602	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	0	1	npc_dmgmaxhp	
Đồ Đằng		2510	5	4	1						-1							0	0	0			0	2	0	0	0	2	5	1019	-1	6	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	2511	0	0	0	0	0	0	0	350		0					0	0	0	0	1	empty	
Đồ Đằng_Nổ		2511	5	1	1						-1							0	0	0			0	2	0	0	0	2	5	1020	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Đằng Cách Nhĩ nổi giận		2512	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	1021	-1	1	1	11	-1	0	72	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Tán Tụng Thiên Sinh		2513	5	1	1						-1							0	0	0			0	2	0	0	0	0	0	1	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	birthhonor	
Ưng Dương		2514	2								-1							571	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_reduceatk3	
Lấy đao		2515	5	3	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr	159	\audio\fightskill\tianwang\tw_dhc_m.wav	\audio\fightskill\tianwang\tw_dhc_fm.wav	0	0	0			0	0	0	0	0	0	0	578	-1	5	1	11	-1	0	33	0	0	0	0	0	0	0	0	enemy	0	2688	0	0	0	0	0	0	0	0	0	0	0	64		3					0	1	0	0	1	npc_dmgmaxhp	Võ công trung cấp Thiên Vương, xung kích đối thủ gây bất động.
Loạn Nhẫn_Kích Thoái		2516	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				536	0	0			0	2	0	0	0	0	0	156	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	2678	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	cbt_knock	
Lấy cung		2517	5	4	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr				0	0	0			0	0	0	0	0	4	45	2522	-1	7	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	250		0					0	1	0	0	1	empty	
Lấy thương		2518	5	1	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	0	0	0	0	0	0	1095	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	2519	9	0	0	0	0	0	0	0	0	0	-200		0					0	0	0	0	1	empty	Tuyệt kỹ cao cấp Thiên Vương, tấn công mục tiêu nhiều lần trên phạm vi rộng, không bị khống chế và giảm tối đa sát thương phải chịu.
Lấy thương_Tử		2519	5	2	1					100	-1							0	0	0			0	2	0	0	0	4	18	1060	-1	8	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	54		0					0	0	0	0	1	npc_dmgmaxhp	
Quân Lệnh		2520	2								-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	allynoself	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_addrunspeed	
Hăng Hái		2521	5	0	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1056	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Lấy cung_Tử		2522	5	6	1						-1			\image\icon\fightskill\tianwang\duanhunci.spr				0	0	0			0	0	0	0	0	4	45	1022	-1	10	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	24		0					0	1	0	0	1	npc_dmgmaxhp	
Boss Xuyên Vân		2523	5	0	1						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1023	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	2524	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_dmgmaxhp	
Boss Xuyên Vân_Tử		2524	5	3	2						-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				0	0	0			0	2	0	0	0	0	0	1024	-1	3	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-500		6					0	0	0	0	1	npc_dmgmaxhp	
Cảnh Kích_Đánh dấu		2525	5	0	2						-1							0	0	0			0	2	0	0	0	0	0	816	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1838	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Túy Ngọa Hoa Ấm		2526	2			8					-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				621	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	handsomebuff	
Tuyệt Đại Giai Nhân cấp 1		2527	2			8					-1			\image\icon\fightskill\tianwang\benleizuanlongqiang.spr				620	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	prettybuff	
